application_id,customer_id,loan_amount,loan_type,source_channel,current_stage,ask_ailo_used,ocr_documents_scanned,lender_id,offered_rate,inquiry_started_at,ace_prefill_at,neo_matched_at,lender_approved_at,settled_at,mins_to_prefill,mins_to_match
app_4735,app_4735,132928.13,Car / Asset Finance,Organic,Settled & Funded,0,4,198.0,8.87,2026-02-05 08:23:31.000000,2026-02-05 08:27:31.000000,2026-02-05 08:36:31.000000,2026-02-13 08:36:31.000000,2026-02-18 08:36:31.000000,4.0,9.0
app_4736,app_4736,105209.02,Business / Equipment,Organic,Settled & Funded,1,4,68.0,8.9,2026-01-23 15:03:00.000000,2026-01-23 15:05:00.000000,2026-01-23 15:17:00.000000,2026-02-03 15:17:00.000000,2026-02-07 15:17:00.000000,2.0,12.0
app_4737,app_4737,105117.75,Personal Loan,Synapses API,Project Neo Matched,0,4,238.0,6.06,2025-04-21 18:45:29.000000,2025-04-21 18:49:29.000000,2025-04-21 18:53:29.000000,,,4.0,4.0
app_4738,app_4738,32265.85,Business / Equipment,Mortgage Broker,Settled & Funded,0,1,72.0,6.95,2025-12-19 22:29:46.000000,2025-12-19 22:30:46.000000,2025-12-19 22:32:46.000000,2025-12-25 22:32:46.000000,2025-12-29 22:32:46.000000,1.0,2.0
app_4739,app_4739,45009.2,Home Loan,Organic,Settled & Funded,1,4,103.0,9.36,2025-10-23 14:58:19.000000,2025-10-23 15:08:19.000000,2025-10-23 15:14:19.000000,2025-11-05 15:14:19.000000,2025-11-11 15:14:19.000000,10.0,6.0
app_4740,app_4740,91789.64,Personal Loan,Synapses API,Project Neo Matched,0,2,187.0,11.68,2025-12-10 16:03:37.000000,2025-12-10 16:08:37.000000,2025-12-10 16:13:37.000000,,,5.0,5.0
app_4741,app_4741,119314.37,Business / Equipment,Mortgage Broker,Settled & Funded,1,2,120.0,10.33,2025-04-05 11:48:40.000000,2025-04-05 11:53:40.000000,2025-04-05 11:59:40.000000,2025-04-11 11:59:40.000000,2025-04-14 11:59:40.000000,5.0,6.0
app_4742,app_4742,11006.05,Business / Equipment,Organic,Settled & Funded,1,4,113.0,11.96,2026-02-11 23:33:57.000000,2026-02-11 23:38:57.000000,2026-02-11 23:45:57.000000,2026-02-17 23:45:57.000000,2026-02-22 23:45:57.000000,5.0,7.0
app_4743,app_4743,58308.42,Car / Asset Finance,Organic,Project Neo Matched,0,1,11.0,6.05,2025-12-18 08:20:08.000000,2025-12-18 08:22:08.000000,2025-12-18 08:35:08.000000,,,2.0,13.0
app_4744,app_4744,34381.86,Car / Asset Finance,Synapses API,Project Neo Matched,0,4,124.0,11.6,2025-03-29 18:24:42.000000,2025-03-29 18:26:42.000000,2025-03-29 18:28:42.000000,,,2.0,2.0
app_4745,app_4745,134997.21,Personal Loan,Organic,Project Neo Matched,1,1,71.0,9.91,2025-12-21 10:20:25.000000,2025-12-21 10:21:25.000000,2025-12-21 10:31:25.000000,,,1.0,10.0
app_4746,app_4746,24078.75,Personal Loan,Organic,Project Neo Matched,0,2,120.0,5.94,2025-06-14 09:23:25.000000,2025-06-14 09:26:25.000000,2025-06-14 09:40:25.000000,,,3.0,14.0
app_4747,app_4747,147993.43,Home Loan,TikTok/Meta Ads,Settled & Funded,0,2,239.0,5.56,2025-12-20 09:25:24.000000,2025-12-20 09:35:24.000000,2025-12-20 09:43:24.000000,2025-12-21 09:43:24.000000,2025-12-28 09:43:24.000000,10.0,8.0
app_4748,app_4748,36063.43,Personal Loan,Organic,Project Neo Matched,1,3,147.0,8.42,2025-12-22 00:35:06.000000,2025-12-22 00:43:06.000000,2025-12-22 00:46:06.000000,,,8.0,3.0
app_4749,app_4749,22766.08,Car / Asset Finance,TikTok/Meta Ads,Project Neo Matched,1,2,110.0,9.2,2025-03-18 22:14:39.000000,2025-03-18 22:18:39.000000,2025-03-18 22:20:39.000000,,,4.0,2.0
app_4750,app_4750,11391.1,Business / Equipment,Synapses API,Lender Approved,1,3,42.0,11.21,2025-03-17 21:45:05.000000,2025-03-17 21:55:05.000000,2025-03-17 22:01:05.000000,2025-03-24 22:01:05.000000,,10.0,6.0
app_4751,app_4751,60282.84,Home Loan,TikTok/Meta Ads,Lender Approved,1,3,259.0,11.99,2026-02-19 08:29:25.000000,2026-02-19 08:31:25.000000,2026-02-19 08:41:25.000000,2026-03-05 08:41:25.000000,,2.0,10.0
app_4752,app_4752,35988.95,Personal Loan,Synapses API,Settled & Funded,0,1,92.0,7.25,2025-10-27 14:24:02.000000,2025-10-27 14:29:02.000000,2025-10-27 14:38:02.000000,2025-10-30 14:38:02.000000,2025-11-01 14:38:02.000000,5.0,9.0
app_4753,app_4753,40062.69,Home Loan,Synapses API,Lender Approved,1,1,65.0,9.42,2026-02-23 16:44:10.000000,2026-02-23 16:45:10.000000,2026-02-23 16:50:10.000000,2026-03-05 16:50:10.000000,,1.0,5.0
app_4754,app_4754,50701.52,Business / Equipment,Organic,Settled & Funded,0,2,159.0,5.63,2025-12-03 16:34:45.000000,2025-12-03 16:40:45.000000,2025-12-03 16:42:45.000000,2025-12-13 16:42:45.000000,2025-12-19 16:42:45.000000,6.0,2.0
app_4755,app_4755,125114.98,Car / Asset Finance,Synapses API,Project Neo Matched,1,3,233.0,7.47,2025-10-09 16:11:25.000000,2025-10-09 16:17:25.000000,2025-10-09 16:23:25.000000,,,6.0,6.0
app_4756,app_4756,98694.44,Home Loan,Organic,Settled & Funded,0,4,236.0,8.13,2025-10-04 07:50:00.000000,2025-10-04 07:54:00.000000,2025-10-04 08:04:00.000000,2025-10-12 08:04:00.000000,2025-10-18 08:04:00.000000,4.0,10.0
app_4757,app_4757,78067.9,Personal Loan,Organic,Project Neo Matched,0,2,159.0,7.95,2025-11-24 17:19:27.000000,2025-11-24 17:27:27.000000,2025-11-24 17:30:27.000000,,,8.0,3.0
app_4758,app_4758,116032.2,Personal Loan,Organic,Project Neo Matched,0,2,201.0,9.22,2025-07-03 09:51:05.000000,2025-07-03 09:52:05.000000,2025-07-03 09:53:05.000000,,,1.0,1.0
app_4759,app_4759,122346.54,Car / Asset Finance,Synapses API,Project Neo Matched,1,3,156.0,5.86,2025-10-05 00:03:57.000000,2025-10-05 00:13:57.000000,2025-10-05 00:21:57.000000,,,10.0,8.0
app_4760,app_4760,117913.74,Car / Asset Finance,Synapses API,Inquiry Started,1,0,,,2025-04-17 03:11:29.000000,,,,,,
app_4761,app_4761,148719.7,Business / Equipment,Organic,Project Neo Matched,1,1,77.0,8.66,2026-03-15 19:03:37.000000,2026-03-15 19:09:37.000000,2026-03-15 19:12:37.000000,,,6.0,3.0
app_4762,app_4762,47663.61,Personal Loan,Synapses API,Project Neo Matched,0,4,50.0,6.87,2026-02-11 22:26:14.000000,2026-02-11 22:35:14.000000,2026-02-11 22:43:14.000000,,,9.0,8.0
app_4763,app_4763,79794.04,Home Loan,Organic,Settled & Funded,1,3,206.0,4.56,2025-09-03 18:38:52.000000,2025-09-03 18:43:52.000000,2025-09-03 18:46:52.000000,2025-09-12 18:46:52.000000,2025-09-14 18:46:52.000000,5.0,3.0
app_4764,app_4764,143503.03,Home Loan,Organic,Settled & Funded,0,4,218.0,12.12,2025-08-30 07:10:46.000000,2025-08-30 07:17:46.000000,2025-08-30 07:31:46.000000,2025-09-11 07:31:46.000000,2025-09-13 07:31:46.000000,7.0,14.0
app_4765,app_4765,99619.73,Car / Asset Finance,Synapses API,Project Neo Matched,0,3,74.0,6.52,2025-12-13 23:54:38.000000,2025-12-13 23:57:38.000000,2025-12-14 00:09:38.000000,,,3.0,12.0
app_4766,app_4766,12420.1,Home Loan,TikTok/Meta Ads,Settled & Funded,0,3,170.0,4.8,2026-02-14 04:05:41.000000,2026-02-14 04:06:41.000000,2026-02-14 04:11:41.000000,2026-02-19 04:11:41.000000,2026-02-26 04:11:41.000000,1.0,5.0
app_4767,app_4767,8245.54,Home Loan,TikTok/Meta Ads,Inquiry Started,1,0,,,2025-07-11 02:16:48.000000,,,,,,
app_4768,app_4768,13748.52,Business / Equipment,Synapses API,Project Neo Matched,0,3,5.0,6.31,2025-09-10 15:40:47.000000,2025-09-10 15:50:47.000000,2025-09-10 15:57:47.000000,,,10.0,7.0
app_4769,app_4769,57451.24,Personal Loan,Synapses API,Inquiry Started,1,0,,,2025-09-26 12:24:25.000000,,,,,,
app_4770,app_4770,20005.41,Home Loan,Organic,Settled & Funded,0,4,95.0,6.2,2025-12-25 01:17:15.000000,2025-12-25 01:27:15.000000,2025-12-25 01:38:15.000000,2025-12-28 01:38:15.000000,2026-01-01 01:38:15.000000,10.0,11.0
app_4771,app_4771,132045.22,Business / Equipment,Synapses API,Inquiry Started,0,0,,,2025-03-31 07:30:26.000000,,,,,,
app_4772,app_4772,63422.44,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2026-03-13 03:25:35.000000,,,,,,
app_4773,app_4773,146203.91,Car / Asset Finance,Organic,Project Neo Matched,0,2,33.0,10.15,2025-05-05 17:25:16.000000,2025-05-05 17:35:16.000000,2025-05-05 17:47:16.000000,,,10.0,12.0
app_4774,app_4774,96556.77,Home Loan,Organic,Inquiry Started,0,0,,,2025-09-23 01:46:24.000000,,,,,,
app_4775,app_4775,77269.86,Business / Equipment,Synapses API,Lender Approved,0,1,72.0,11.05,2025-12-11 14:04:08.000000,2025-12-11 14:07:08.000000,2025-12-11 14:19:08.000000,2025-12-22 14:19:08.000000,,3.0,12.0
app_4776,app_4776,57209.69,Home Loan,Mortgage Broker,Inquiry Started,0,0,,,2025-11-01 13:40:56.000000,,,,,,
app_4777,app_4777,85087.24,Personal Loan,TikTok/Meta Ads,Settled & Funded,1,1,113.0,6.37,2025-07-07 12:00:19.000000,2025-07-07 12:10:19.000000,2025-07-07 12:19:19.000000,2025-07-17 12:19:19.000000,2025-07-21 12:19:19.000000,10.0,9.0
app_4778,app_4778,36566.05,Car / Asset Finance,Mortgage Broker,Project Neo Matched,0,3,219.0,8.07,2025-07-10 23:30:29.000000,2025-07-10 23:36:29.000000,2025-07-10 23:49:29.000000,,,6.0,13.0
app_4779,app_4779,27961.69,Personal Loan,Mortgage Broker,Lender Approved,0,2,179.0,11.07,2025-11-14 16:49:12.000000,2025-11-14 16:51:12.000000,2025-11-14 17:04:12.000000,2025-11-22 17:04:12.000000,,2.0,13.0
app_4780,app_4780,91235.26,Personal Loan,Mortgage Broker,Settled & Funded,0,2,73.0,9.4,2025-04-28 09:19:35.000000,2025-04-28 09:29:35.000000,2025-04-28 09:35:35.000000,2025-05-06 09:35:35.000000,2025-05-12 09:35:35.000000,10.0,6.0
app_4781,app_4781,62639.45,Car / Asset Finance,Organic,Inquiry Started,0,0,,,2025-07-17 07:30:16.000000,,,,,,
app_4782,app_4782,13327.95,Car / Asset Finance,Organic,Project Neo Matched,0,4,119.0,5.05,2025-07-25 23:23:47.000000,2025-07-25 23:33:47.000000,2025-07-25 23:36:47.000000,,,10.0,3.0
app_4783,app_4783,46938.94,Personal Loan,Synapses API,Project Neo Matched,0,3,29.0,6.73,2025-11-11 11:18:45.000000,2025-11-11 11:25:45.000000,2025-11-11 11:26:45.000000,,,7.0,1.0
app_4784,app_4784,27558.96,Car / Asset Finance,Synapses API,Settled & Funded,0,2,166.0,10.52,2025-11-29 18:19:53.000000,2025-11-29 18:21:53.000000,2025-11-29 18:29:53.000000,2025-12-04 18:29:53.000000,2025-12-10 18:29:53.000000,2.0,8.0
app_4785,app_4785,55598.94,Business / Equipment,Organic,Settled & Funded,1,4,98.0,7.3,2025-05-28 23:17:31.000000,2025-05-28 23:20:31.000000,2025-05-28 23:24:31.000000,2025-06-06 23:24:31.000000,2025-06-08 23:24:31.000000,3.0,4.0
app_4786,app_4786,67643.33,Business / Equipment,Mortgage Broker,Lender Approved,0,3,212.0,8.89,2025-07-20 23:10:44.000000,2025-07-20 23:17:44.000000,2025-07-20 23:23:44.000000,2025-08-02 23:23:44.000000,,7.0,6.0
app_4787,app_4787,64613.41,Home Loan,Organic,Project Neo Matched,0,3,127.0,7.05,2025-12-13 22:15:32.000000,2025-12-13 22:20:32.000000,2025-12-13 22:25:32.000000,,,5.0,5.0
app_4788,app_4788,105004.94,Personal Loan,Organic,Settled & Funded,1,2,88.0,9.87,2025-07-17 02:31:46.000000,2025-07-17 02:36:46.000000,2025-07-17 02:41:46.000000,2025-07-29 02:41:46.000000,2025-07-31 02:41:46.000000,5.0,5.0
app_4789,app_4789,89526.9,Home Loan,Organic,Settled & Funded,1,2,217.0,8.98,2025-11-05 16:32:17.000000,2025-11-05 16:33:17.000000,2025-11-05 16:44:17.000000,2025-11-19 16:44:17.000000,2025-11-25 16:44:17.000000,1.0,11.0
app_4790,app_4790,145840.48,Home Loan,Synapses API,Inquiry Started,1,0,,,2025-06-24 09:31:25.000000,,,,,,
app_4791,app_4791,38031.09,Personal Loan,Organic,Settled & Funded,0,2,155.0,11.52,2025-12-28 13:12:16.000000,2025-12-28 13:21:16.000000,2025-12-28 13:34:16.000000,2025-12-29 13:34:16.000000,2026-01-05 13:34:16.000000,9.0,13.0
app_4792,app_4792,15845.88,Home Loan,Synapses API,Inquiry Started,0,0,,,2025-11-26 18:31:56.000000,,,,,,
app_4793,app_4793,77903.39,Home Loan,Synapses API,Inquiry Started,0,0,,,2025-10-09 10:43:54.000000,,,,,,
app_4794,app_4794,125458.12,Personal Loan,Organic,Settled & Funded,0,1,58.0,10.1,2025-12-28 05:27:27.000000,2025-12-28 05:29:27.000000,2025-12-28 05:35:27.000000,2026-01-05 05:35:27.000000,2026-01-07 05:35:27.000000,2.0,6.0
app_4795,app_4795,117544.98,Business / Equipment,Organic,Project Neo Matched,0,1,43.0,8.11,2025-07-08 17:58:00.000000,2025-07-08 18:05:00.000000,2025-07-08 18:20:00.000000,,,7.0,15.0
app_4796,app_4796,12336.82,Home Loan,Synapses API,Settled & Funded,1,2,169.0,7.33,2025-05-11 12:43:33.000000,2025-05-11 12:52:33.000000,2025-05-11 13:04:33.000000,2025-05-15 13:04:33.000000,2025-05-20 13:04:33.000000,9.0,12.0
app_4797,app_4797,35929.97,Car / Asset Finance,Organic,Project Neo Matched,0,2,268.0,8.19,2025-05-15 08:13:09.000000,2025-05-15 08:17:09.000000,2025-05-15 08:20:09.000000,,,4.0,3.0
app_4798,app_4798,109058.99,Home Loan,Synapses API,Settled & Funded,1,1,53.0,11.5,2025-09-03 15:51:59.000000,2025-09-03 15:53:59.000000,2025-09-03 15:54:59.000000,2025-09-07 15:54:59.000000,2025-09-09 15:54:59.000000,2.0,1.0
app_4799,app_4799,62217.49,Personal Loan,Organic,Lender Approved,0,4,40.0,5.5,2025-10-07 13:24:03.000000,2025-10-07 13:32:03.000000,2025-10-07 13:37:03.000000,2025-10-12 13:37:03.000000,,8.0,5.0
app_4800,app_4800,58224.18,Personal Loan,Mortgage Broker,Settled & Funded,1,4,104.0,5.24,2025-08-01 06:08:52.000000,2025-08-01 06:11:52.000000,2025-08-01 06:15:52.000000,2025-08-08 06:15:52.000000,2025-08-09 06:15:52.000000,3.0,4.0
app_4801,app_4801,45338.27,Business / Equipment,Organic,Inquiry Started,0,0,,,2026-03-07 01:05:27.000000,,,,,,
app_4802,app_4802,91692.59,Home Loan,Organic,Settled & Funded,0,3,240.0,10.89,2026-03-12 07:20:44.000000,2026-03-12 07:26:44.000000,2026-03-12 07:30:44.000000,2026-03-14 07:30:44.000000,2026-03-19 07:30:44.000000,6.0,4.0
app_4803,app_4803,139892.14,Personal Loan,Synapses API,Project Neo Matched,1,3,70.0,9.32,2026-02-01 06:45:08.000000,2026-02-01 06:46:08.000000,2026-02-01 06:51:08.000000,,,1.0,5.0
app_4804,app_4804,143665.75,Business / Equipment,Synapses API,Settled & Funded,0,2,254.0,12.48,2025-12-05 05:02:02.000000,2025-12-05 05:04:02.000000,2025-12-05 05:10:02.000000,2025-12-19 05:10:02.000000,2025-12-20 05:10:02.000000,2.0,6.0
app_4805,app_4805,65586.64,Business / Equipment,TikTok/Meta Ads,Settled & Funded,1,4,73.0,6.97,2025-12-25 21:52:16.000000,2025-12-25 21:56:16.000000,2025-12-25 22:04:16.000000,2025-12-27 22:04:16.000000,2025-12-31 22:04:16.000000,4.0,8.0
app_4806,app_4806,99739.48,Business / Equipment,TikTok/Meta Ads,Inquiry Started,1,0,,,2026-03-05 16:35:46.000000,,,,,,
app_4807,app_4807,100589.95,Car / Asset Finance,Organic,Settled & Funded,1,4,77.0,5.9,2025-03-30 14:25:28.000000,2025-03-30 14:31:28.000000,2025-03-30 14:36:28.000000,2025-04-08 14:36:28.000000,2025-04-11 14:36:28.000000,6.0,5.0
app_4808,app_4808,84038.08,Personal Loan,Synapses API,Project Neo Matched,1,1,30.0,7.41,2025-12-26 09:58:19.000000,2025-12-26 10:03:19.000000,2025-12-26 10:09:19.000000,,,5.0,6.0
app_4809,app_4809,63156.43,Car / Asset Finance,Synapses API,Settled & Funded,0,4,89.0,7.73,2025-05-11 19:56:51.000000,2025-05-11 19:59:51.000000,2025-05-11 20:03:51.000000,2025-05-15 20:03:51.000000,2025-05-19 20:03:51.000000,3.0,4.0
app_4810,app_4810,11202.13,Personal Loan,Organic,Project Neo Matched,1,2,199.0,7.61,2026-01-19 01:45:18.000000,2026-01-19 01:55:18.000000,2026-01-19 01:57:18.000000,,,10.0,2.0
app_4811,app_4811,17157.79,Personal Loan,Organic,Settled & Funded,0,2,22.0,9.68,2026-02-09 03:34:16.000000,2026-02-09 03:42:16.000000,2026-02-09 03:55:16.000000,2026-02-11 03:55:16.000000,2026-02-17 03:55:16.000000,8.0,13.0
app_4812,app_4812,84634.43,Business / Equipment,Organic,Settled & Funded,1,4,184.0,6.1,2026-02-23 05:03:59.000000,2026-02-23 05:08:59.000000,2026-02-23 05:12:59.000000,2026-03-04 05:12:59.000000,2026-03-11 05:12:59.000000,5.0,4.0
app_4813,app_4813,43983.14,Car / Asset Finance,Synapses API,Project Neo Matched,0,1,74.0,6.8,2025-07-04 07:19:43.000000,2025-07-04 07:24:43.000000,2025-07-04 07:37:43.000000,,,5.0,13.0
app_4814,app_4814,12315.65,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,3,111.0,8.14,2026-02-17 02:27:10.000000,2026-02-17 02:35:10.000000,2026-02-17 02:40:10.000000,2026-03-01 02:40:10.000000,2026-03-06 02:40:10.000000,8.0,5.0
app_4815,app_4815,6595.12,Business / Equipment,Synapses API,Settled & Funded,1,2,164.0,7.8,2025-07-10 14:04:50.000000,2025-07-10 14:06:50.000000,2025-07-10 14:18:50.000000,2025-07-21 14:18:50.000000,2025-07-25 14:18:50.000000,2.0,12.0
app_4816,app_4816,39239.8,Car / Asset Finance,Organic,Settled & Funded,0,4,74.0,12.49,2025-08-09 12:16:56.000000,2025-08-09 12:18:56.000000,2025-08-09 12:27:56.000000,2025-08-15 12:27:56.000000,2025-08-18 12:27:56.000000,2.0,9.0
app_4817,app_4817,140420.63,Personal Loan,Mortgage Broker,Settled & Funded,0,1,91.0,7.56,2026-02-04 04:10:49.000000,2026-02-04 04:13:49.000000,2026-02-04 04:23:49.000000,2026-02-17 04:23:49.000000,2026-02-21 04:23:49.000000,3.0,10.0
app_4818,app_4818,130954.32,Home Loan,Organic,Project Neo Matched,1,4,139.0,8.72,2026-01-30 03:49:28.000000,2026-01-30 03:53:28.000000,2026-01-30 03:59:28.000000,,,4.0,6.0
app_4819,app_4819,14664.8,Personal Loan,Synapses API,Lender Approved,0,4,187.0,5.02,2025-07-14 06:49:22.000000,2025-07-14 06:54:22.000000,2025-07-14 06:57:22.000000,2025-07-26 06:57:22.000000,,5.0,3.0
app_4820,app_4820,38960.8,Home Loan,Organic,Inquiry Started,0,0,,,2025-04-20 20:07:59.000000,,,,,,
app_4821,app_4821,148392.89,Home Loan,Organic,Inquiry Started,0,0,,,2025-12-16 21:59:26.000000,,,,,,
app_4822,app_4822,144582.94,Home Loan,Mortgage Broker,Settled & Funded,1,4,81.0,6.74,2025-04-23 20:44:32.000000,2025-04-23 20:50:32.000000,2025-04-23 21:02:32.000000,2025-04-24 21:02:32.000000,2025-04-29 21:02:32.000000,6.0,12.0
app_4823,app_4823,108728.39,Business / Equipment,Organic,Inquiry Started,0,0,,,2026-02-09 16:17:43.000000,,,,,,
app_4824,app_4824,9618.29,Home Loan,Organic,Inquiry Started,0,0,,,2025-09-03 02:18:58.000000,,,,,,
app_4825,app_4825,44229.83,Business / Equipment,Synapses API,Inquiry Started,0,0,,,2025-12-25 06:41:33.000000,,,,,,
app_4826,app_4826,115513.06,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2025-12-18 16:51:06.000000,,,,,,
app_4827,app_4827,82272.67,Business / Equipment,Synapses API,Lender Approved,1,2,256.0,5.74,2025-12-23 06:18:43.000000,2025-12-23 06:25:43.000000,2025-12-23 06:40:43.000000,2026-01-04 06:40:43.000000,,7.0,15.0
app_4828,app_4828,76987.81,Personal Loan,Synapses API,Settled & Funded,1,3,65.0,10.1,2025-11-28 04:21:12.000000,2025-11-28 04:31:12.000000,2025-11-28 04:41:12.000000,2025-12-01 04:41:12.000000,2025-12-05 04:41:12.000000,10.0,10.0
app_4829,app_4829,83178.75,Personal Loan,Organic,Settled & Funded,0,3,119.0,4.9,2025-07-23 07:54:44.000000,2025-07-23 08:02:44.000000,2025-07-23 08:08:44.000000,2025-08-04 08:08:44.000000,2025-08-11 08:08:44.000000,8.0,6.0
app_4830,app_4830,15638.28,Home Loan,TikTok/Meta Ads,Settled & Funded,1,3,33.0,7.68,2026-02-01 20:02:47.000000,2026-02-01 20:09:47.000000,2026-02-01 20:19:47.000000,2026-02-11 20:19:47.000000,2026-02-17 20:19:47.000000,7.0,10.0
app_4831,app_4831,147132.91,Car / Asset Finance,Organic,Project Neo Matched,1,3,43.0,5.43,2025-10-09 12:37:28.000000,2025-10-09 12:42:28.000000,2025-10-09 12:50:28.000000,,,5.0,8.0
app_4832,app_4832,103992.09,Business / Equipment,Mortgage Broker,Settled & Funded,0,4,55.0,5.78,2025-08-15 14:12:53.000000,2025-08-15 14:13:53.000000,2025-08-15 14:23:53.000000,2025-08-25 14:23:53.000000,2025-08-27 14:23:53.000000,1.0,10.0
app_4833,app_4833,67101.88,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-12-28 09:32:20.000000,,,,,,
app_4834,app_4834,21803.43,Car / Asset Finance,Organic,Project Neo Matched,0,1,100.0,7.74,2025-08-15 08:00:16.000000,2025-08-15 08:01:16.000000,2025-08-15 08:04:16.000000,,,1.0,3.0
app_4835,app_4835,90924.31,Personal Loan,Synapses API,Settled & Funded,1,2,136.0,7.1,2025-05-31 18:02:45.000000,2025-05-31 18:12:45.000000,2025-05-31 18:20:45.000000,2025-06-08 18:20:45.000000,2025-06-13 18:20:45.000000,10.0,8.0
app_4836,app_4836,129513.78,Car / Asset Finance,Synapses API,Project Neo Matched,0,1,60.0,7.37,2025-12-08 17:30:39.000000,2025-12-08 17:37:39.000000,2025-12-08 17:47:39.000000,,,7.0,10.0
app_4837,app_4837,19596.48,Personal Loan,Synapses API,Settled & Funded,0,4,203.0,8.56,2025-06-16 23:37:21.000000,2025-06-16 23:46:21.000000,2025-06-16 23:59:21.000000,2025-06-28 23:59:21.000000,2025-07-05 23:59:21.000000,9.0,13.0
app_4838,app_4838,28336.89,Personal Loan,Synapses API,Project Neo Matched,1,3,162.0,8.4,2025-05-04 16:28:20.000000,2025-05-04 16:36:20.000000,2025-05-04 16:47:20.000000,,,8.0,11.0
app_4839,app_4839,78038.13,Business / Equipment,Organic,Settled & Funded,0,4,139.0,6.11,2026-01-22 02:30:27.000000,2026-01-22 02:33:27.000000,2026-01-22 02:47:27.000000,2026-01-24 02:47:27.000000,2026-01-28 02:47:27.000000,3.0,14.0
app_4840,app_4840,115544.52,Personal Loan,Mortgage Broker,Project Neo Matched,1,1,113.0,7.01,2025-03-17 09:11:56.000000,2025-03-17 09:15:56.000000,2025-03-17 09:17:56.000000,,,4.0,2.0
app_4841,app_4841,12788.12,Personal Loan,Organic,Inquiry Started,0,0,,,2025-11-06 23:36:07.000000,,,,,,
app_4842,app_4842,22448.0,Business / Equipment,Mortgage Broker,Settled & Funded,1,3,77.0,10.85,2025-09-21 12:33:05.000000,2025-09-21 12:34:05.000000,2025-09-21 12:48:05.000000,2025-09-28 12:48:05.000000,2025-10-04 12:48:05.000000,1.0,14.0
app_4843,app_4843,29498.61,Home Loan,Mortgage Broker,Settled & Funded,0,4,85.0,9.85,2025-10-28 10:40:02.000000,2025-10-28 10:44:02.000000,2025-10-28 10:52:02.000000,2025-11-04 10:52:02.000000,2025-11-08 10:52:02.000000,4.0,8.0
app_4844,app_4844,34582.94,Business / Equipment,TikTok/Meta Ads,Lender Approved,0,3,44.0,5.69,2026-02-08 21:52:04.000000,2026-02-08 22:02:04.000000,2026-02-08 22:11:04.000000,2026-02-22 22:11:04.000000,,10.0,9.0
app_4845,app_4845,70987.94,Business / Equipment,Organic,Lender Approved,1,1,102.0,7.47,2026-02-22 13:42:23.000000,2026-02-22 13:47:23.000000,2026-02-22 13:58:23.000000,2026-03-03 13:58:23.000000,,5.0,11.0
app_4846,app_4846,79663.28,Business / Equipment,Organic,Settled & Funded,0,2,250.0,4.59,2025-09-02 09:16:30.000000,2025-09-02 09:19:30.000000,2025-09-02 09:34:30.000000,2025-09-13 09:34:30.000000,2025-09-18 09:34:30.000000,3.0,15.0
app_4847,app_4847,98421.67,Personal Loan,Synapses API,Inquiry Started,1,0,,,2025-07-16 20:03:45.000000,,,,,,
app_4848,app_4848,67139.29,Car / Asset Finance,Synapses API,Settled & Funded,1,3,209.0,10.29,2025-11-12 16:55:09.000000,2025-11-12 16:59:09.000000,2025-11-12 17:05:09.000000,2025-11-22 17:05:09.000000,2025-11-24 17:05:09.000000,4.0,6.0
app_4849,app_4849,125228.89,Business / Equipment,Synapses API,Inquiry Started,1,0,,,2025-10-01 05:47:11.000000,,,,,,
app_4850,app_4850,101556.41,Business / Equipment,Organic,Lender Approved,1,4,95.0,4.62,2025-11-23 06:49:49.000000,2025-11-23 06:57:49.000000,2025-11-23 07:11:49.000000,2025-12-06 07:11:49.000000,,8.0,14.0
app_4851,app_4851,110523.01,Home Loan,Synapses API,Settled & Funded,0,1,61.0,6.98,2025-08-05 23:46:17.000000,2025-08-05 23:52:17.000000,2025-08-06 00:05:17.000000,2025-08-12 00:05:17.000000,2025-08-16 00:05:17.000000,6.0,13.0
app_4852,app_4852,16950.26,Car / Asset Finance,Organic,Inquiry Started,1,0,,,2025-12-08 13:21:34.000000,,,,,,
app_4853,app_4853,17392.77,Personal Loan,Synapses API,Project Neo Matched,0,2,103.0,11.18,2025-04-08 01:15:20.000000,2025-04-08 01:24:20.000000,2025-04-08 01:31:20.000000,,,9.0,7.0
app_4854,app_4854,88685.55,Business / Equipment,Synapses API,Project Neo Matched,1,4,200.0,8.2,2025-05-08 04:47:03.000000,2025-05-08 04:53:03.000000,2025-05-08 05:03:03.000000,,,6.0,10.0
app_4855,app_4855,27857.1,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-08-16 14:23:17.000000,,,,,,
app_4856,app_4856,108390.04,Personal Loan,Organic,Settled & Funded,0,3,75.0,7.98,2025-08-11 16:16:26.000000,2025-08-11 16:26:26.000000,2025-08-11 16:31:26.000000,2025-08-25 16:31:26.000000,2025-08-29 16:31:26.000000,10.0,5.0
app_4857,app_4857,47284.26,Home Loan,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-07-21 18:46:12.000000,,,,,,
app_4858,app_4858,122778.09,Personal Loan,Organic,Project Neo Matched,1,1,246.0,6.49,2025-11-10 21:59:13.000000,2025-11-10 22:04:13.000000,2025-11-10 22:11:13.000000,,,5.0,7.0
